,Title,Source,Date,Title Sentiment,Body Sentiment,Summary,Link,Body
78,Ed Sheeran paid more in tax last year than both Starbucks and Amazon,MSN UK,2018-10-10,0.5058,0.909804,"He earned less than Starbucks and Amazon made in profits last year but Ed Sheeran paid more in tax than either company. According to The Sun, the 27-year-old's company Ed Sheeran Ltd released its accounts over the weekend and showed that the business had a turnover of £36,293,611 and a gross profit of £27,376,900. Both Starbucks and Amazon came under fire this year after it was revealed how much UK tax both companies had paid despite their huge turnovers. And they're not alone - Facebook only paid £15.8m in tax in the UK last year despite collecting a record £1.3bn in UK sales. However, the social media giant managed to reduce its tax bill further by claiming £8.4m in tax credits from granting its employees shares in the company, so the net tax they paid was £7.4m – less than 1% of its total sales.",https://www.msn.com/en-gb/money/other/ed-sheeran-paid-more-in-tax-last-year-than-both-starbucks-and-amazon/ar-BBOcvC3,"He earned less than Starbucks and Amazon made in profits last year but Ed Sheeran paid more in tax than either company.

Figures released this weekend showed that the pop star paid £5.29 million to the tax man compared to the £4.5m that the global coffee chain and international online retailer coughed up each.

And while he's not short of a bob or two, Sheeran made over £27m in profit while Starbucks made £162m and Amazon nearly £2bn.

According to The Sun, the 27-year-old's company Ed Sheeran Ltd released its accounts over the weekend and showed that the business had a turnover of £36,293,611 and a gross profit of £27,376,900.

The Shape of You star paid exactly £5,293,424 in UK tax and has over £16m in the bank.

But the award-winning singer is not bothered about money and in an interview with OK! magazine last year, he said he isn't motivated by cash.

He said: ""It's like, earn a penny, spend a penny with me. As soon as it comes in, it goes out. I don't have that much value on it. I have more value on my friends and family being OK.

""A lot of my money goes to charity or to children's hospitals near where I live. I have enough to be comfortable and the rest goes to help people.""

Both Starbucks and Amazon came under fire this year after it was revealed how much UK tax both companies had paid despite their huge turnovers.

And they're not alone - Facebook only paid £15.8m in tax in the UK last year despite collecting a record £1.3bn in UK sales. However, the social media giant managed to reduce its tax bill further by claiming £8.4m in tax credits from granting its employees shares in the company, so the net tax they paid was £7.4m – less than 1% of its total sales."
79,Amazon scraps 'sexist AI' recruiting tool that showed bias against women,MSN UK,2018-10-11,0.656579,0.420809,"© AP Jeff Bezos, Amazon founder and CEO The AI was tweaked in an attempt to fix the bias. Stevie Buckley, the co-founder of UK job website Honest Work, which is used by companies such as Snapchat to recruit for technology roles, said that “the basic premise of expecting a machine to identify strong job applicants based on historic hiring practices at your company is a surefire method to rapidly scale inherent bias and discriminatory recruitment practices.” © Getty Amazon logo Jessica Rose, a technical manager at education start-up FutureLearn and technology speaker, said that ""the value of AI as it's used in recruitment today is limited by human bias."" Amazon’s failed recruitment software and the issues with Google Photos illustrate one of the largest weaknesses of machine learning, where computers teach themselves to perform tasks by analysing data. Gallery: 24 facts you may not know about Amazon founder Jeff Bezos (Photos)

“Considering Amazon's exhaustive resources and their exceptionally talented team of engineers,” Mr Buckley said, “the fact that their AI recruiting tool failed miserably suggests that we should maintain a default scepticism towards any organisation that claims to have produced an effective AI tool for recruitment.”",https://www.msn.com/en-gb/money/technology/amazon-scraps-sexist-ai-recruiting-tool-that-showed-bias-against-women/ar-BBOc8tm,"Amazon has scrapped a ""sexist"" internal tool that used artificial intelligence to sort through job applications.

The AI was created by a team at Amazon's Edinburgh office in 2014 as a way to automatically sort through CVs and pick out the most promising candidates.

However, it quickly taught itself to prefer male candidates over female ones, according to members of the team who spoke to Reuters.

They noticed that it was penalising CVs that included the word ""women's,"" such as ""women's chess club captain."" It also reportedly downgraded graduates of two all-women's colleges.

The problem stemmed from the fact that the system was trained on data submitted by people over a 10-year period, most of which came from men.

© AP Jeff Bezos, Amazon founder and CEO The AI was tweaked in an attempt to fix the bias. However, last year, Amazon lost faith in its ability to be neutral and abandoned the project  are believed to have used the system to look at the recommendations when hiring, but didn't rely on the rankings. Currently, women make up 40pc of Amazon's workforce.

Stevie Buckley, the co-founder of UK job website Honest Work, which is used by companies such as Snapchat to recruit for technology roles, said that “the basic premise of expecting a machine to identify strong job applicants based on historic hiring practices at your company is a surefire method to rapidly scale inherent bias and discriminatory recruitment practices.”

The danger of inherent bias in the use of algorithms is a common problem in the technology industry. Algorithms are not told to be biased, but can become unfair through the data they use.

© Getty Amazon logo Jessica Rose, a technical manager at education start-up FutureLearn and technology speaker, said that ""the value of AI as it's used in recruitment today is limited by human bias.""



""Developers and AI specialists carry the same biases as talent professionals, but we're often not asked to interrogate or test for these during the development process,"" she said.

Google had to remove the ability to search for photos of gorillas in its Google Photos app after the service began to suggest that photographs of people of colour were actually photographs of gorillas.

Amazon’s failed recruitment software and the issues with Google Photos illustrate one of the largest weaknesses of machine learning, where computers teach themselves to perform tasks by analysing data.

Gallery: 24 facts you may not know about Amazon founder Jeff Bezos (Photos)

“Considering Amazon's exhaustive resources and their exceptionally talented team of engineers,” Mr Buckley said, “the fact that their AI recruiting tool failed miserably suggests that we should maintain a default scepticism towards any organisation that claims to have produced an effective AI tool for recruitment.”"
80,Google appeals EU's $5 billion Android fine,MSN UK,2018-10-11,0.686284,0.8424,"Google has appealed the European Union's (EU) record $5 billion antitrust fine in July that alleged the company's Android mobile operating system was being used to shut out competing services. A Google spokeswoman confirmed to The Hill that it had filed its appeal with the EU General Court. The European Commission, the EU's enforcement arm, ordered Google in July to halt its practice of bundling Android's operating system with Google's mobile products, arguing that it effectively prevents other services from competing with the internet giant

""The Commission will defend its decision in Court,"" a Commission spokesperson said in an emailed statement to The Hill. In a blog post at the time, CEO Sundar Pichai emphatically denied that the Android platform was anticompetitive and warned that the EU's decision could hurt innovation. But we are concerned that today's decision will upset the careful balance that we have struck with Android, and that it sends a troubling signal in favor of proprietary systems over open platforms.""",https://www.msn.com/en-gb/money/technology/google-appeals-eus-dollar5-billion-android-fine/ar-BBOdiwi,"Google has appealed the European Union's (EU) record $5 billion antitrust fine in July that alleged the company's Android mobile operating system was being used to shut out competing services.

A Google spokeswoman confirmed to The Hill that it had filed its appeal with the EU General Court.

The European Commission, the EU's enforcement arm, ordered Google in July to halt its practice of bundling Android's operating system with Google's mobile products, arguing that it effectively prevents other services from competing with the internet giant

""The Commission will defend its decision in Court,"" a Commission spokesperson said in an emailed statement to The Hill.

Google had promised to appeal when the decision was announced in July.

In a blog post at the time, CEO Sundar Pichai emphatically denied that the Android platform was anticompetitive and warned that the EU's decision could hurt innovation.

""We've always agreed that with size comes responsibility,"" Pichai wrote. ""A healthy, thriving Android ecosystem is in everyone's interest, and we've shown we're willing to make changes. But we are concerned that today's decision will upset the careful balance that we have struck with Android, and that it sends a troubling signal in favor of proprietary systems over open platforms.""

Gallery: The 11 coolest announcements Google made at its biggest product event of the year (Business Insider)"
81,"AI means your children will talk to your lightbulbs, Amazon says",MSN New Zealand,2018-10-11,0.903732,0.377805,"To imagine what artificial intelligence might look like in your house tomorrow, look at what it's already done today to a top AI exec, Amazon's Swami Sivasubramanian. Swami Sivasubramanian, VP of Amazon's machine learning efforts ""Now she doesn't even look for switches,"" Sivasubramanian said. Amazon is a major player in AI, using it to guide order fulfillment robots in its warehouses, recommend products you might want to buy, identify actors when you pause Amazon-streamed video, and get Alexa to understand what you just commanded. CEO Jeff Bezos and other Amazon leaders ""realized that AI is going to disrupt the IT industry,"" Sivasubramanian said. Now thousands of Amazon engineers work on AI technology.",https://www.msn.com/en-nz/news/techandscience/ai-means-your-children-will-talk-to-your-lightbulbs-amazon-says/ar-BBOdUtb,"To imagine what artificial intelligence might look like in your house tomorrow, look at what it's already done today to a top AI exec, Amazon's Swami Sivasubramanian.

The vice president of Amazon's machine learning efforts has a 3-year-old daughter. With Amazon's Echo smart speakers, powered by Amazon's Alexa voice control technology, she turns on the lights and listens to ""The Wheels on the Bus"" being sung, he said Wednesday at the Vanity Fair New Establishment Summit.

© Provided by CBS Interactive Inc. Swami Sivasubramanian, VP of Amazon's machine learning efforts ""Now she doesn't even look for switches,"" Sivasubramanian said. ""When we go to a hotel, she actually says, 'Mommy, Alexa isn't listening to me.'""

AI technology is a big part of the tech world, shaping Google's search results, screening out your email spam and recognizing your face to unlock your iPhone. Expect it to continue to bleed into just about everything you do that touches something electronic.

One example: buying beer. Biometric authentication technology company Clear lets people use their fingerprints to ensure they're old enough to buy alcohol at Seattle Seahawks games, and the company uses AI as part of the authentication process, Chief Executive Caryn Seidman-Becker said at the conference.

""You are your ID,"" Seidman-Becker said. ""When you enroll in Clear, you are your driver's license.""

Amazon is a major player in AI, using it to guide order fulfillment robots in its warehouses, recommend products you might want to buy, identify actors when you pause Amazon-streamed video, and get Alexa to understand what you just commanded.

But Amazon realized it was lagging even bigger AI powers like Google and Facebook.

CEO Jeff Bezos and other Amazon leaders ""realized that AI is going to disrupt the IT industry,"" Sivasubramanian said. ""We started training all of our developers in machine learning as part of their toolset.""

Now thousands of Amazon engineers work on AI technology. And the company's Amazon Web Services, the industry's dominant cloud-computing foundation, is used by everyone from Toyota to NASA for AI tasks.

""We worry AI is this robot that can spell doom,"" Sivasubramanian said. ""But it can enable us to do amazing things."""
82,Amazon scraps 'sexist AI' recruiting tool that showed bias against women,MSN New Zealand,2018-10-11,0.656579,0.451041,"© AP Jeff Bezos, Amazon founder and CEO The AI was tweaked in an attempt to fix the bias. Stevie Buckley, the co-founder of UK job website Honest Work, which is used by companies such as Snapchat to recruit for technology roles, said that “the basic premise of expecting a machine to identify strong job applicants based on historic hiring practices at your company is a surefire method to rapidly scale inherent bias and discriminatory recruitment practices.” © Getty Amazon logo Jessica Rose, a technical manager at education start-up FutureLearn and technology speaker, said that ""the value of AI as it's used in recruitment today is limited by human bias."" Amazon’s failed recruitment software and the issues with Google Photos illustrate one of the largest weaknesses of machine learning, where computers teach themselves to perform tasks by data. “Considering Amazon's exhaustive resources and their exceptionally talented team of engineers,”   Buckley said, “the fact that their AI recruiting tool failed miserably suggests that we should maintain a default   towards any   that claims to have produced an effective AI tool for recruitment.”",https://www.msn.com/en-nz/money/news/amazon-scraps-sexist-ai-recruiting-tool-that-showed-bias-against-women/ar-BBOdZTw,"Amazon has scrapped a ""sexist"" internal tool that used artificial intelligence to sort through job applications.

The AI was created by a team at Amazon's Edinburgh office in 2014 as a way to automatically sort through CVs and pick out the most promising candidates.

However, it quickly taught itself to prefer male candidates over female ones, according to members of the team who spoke to Reuters.

They noticed that it was  CVs that included the word ""women's,"" such as ""women's chess club captain."" It also reportedly downgraded graduates of two colleges.

© AP Jeff Bezos, Amazon founder and CEO The AI was tweaked in an attempt to fix the bias. However, last year, Amazon lost faith in its ability to be neutral and abandoned the project  are believed to have used the system to look at the recommendations when but didn't rely on the rankings. Currently, women make up 40pc of Amazon's workforce.

Stevie Buckley, the co-founder of UK job website Honest Work, which is used by companies such as Snapchat to recruit for technology roles, said that “the basic premise of expecting a machine to identify strong job applicants based on historic hiring practices at your company is a surefire method to rapidly scale inherent bias and discriminatory recruitment practices.”

The danger of inherent bias in the use of algorithms is a common problem in the technology industry. Algorithms are not told to be but can become unfair through the data they use.

© Getty Amazon logo Jessica Rose, a technical manager at education start-up FutureLearn and technology speaker, said that ""the value of AI as it's used in recruitment today is limited by human bias.""



""Developers and AI specialists carry the same biases as talent professionals, but we're often not asked to interrogate or test for these during the development process,"" she said.

Google had to remove the ability to search for photos of gorillas in its Google Photos app after the service began to suggest that photographs of people of were actually photographs of gorillas.

Amazon’s failed recruitment software and the issues with Google Photos illustrate one of the largest weaknesses of machine learning, where computers teach themselves to perform tasks by data.

Last month, IBM launched a tool which is designed to detect bias in AI.

The Fairness 360 Kit allows developers to see clearly how their algorithms work and which pieces of data are used to make decisions.



“Considering Amazon's exhaustive resources and their exceptionally talented team of engineers,”   Buckley said, “the fact that their AI recruiting tool failed miserably suggests that we should maintain a default   towards any   that claims to have produced an effective AI tool for recruitment.”

Pictures: 24 facts you may not know about Amazon founder Jeff Bezos"
83,Google Maps: Man divorces wife after he sees her with someone else on street view,MSN UK,2018-10-12,0.832208,0.56786,"It's always exciting when you see the Google Maps car drive past you on the street. Maybe you'll be able to spot yourself on street view afterwards. We doubt that was the case for this Peruvian woman, who has since become a divorcee after being seen cuddling up to another man on Google Street View. The image, which is still on Google, shows a woman sitting on a bench with a man lying down next to her with his head rested on her lap. The husband later shared the images on Facebook where the woman was berated for her dishonesty.",https://www.msn.com/en-gb/news/offbeat/google-maps-man-divorces-wife-after-he-sees-her-with-someone-else-on-street-view/ar-BBOgznp,"It's always exciting when you see the Google Maps car drive past you on the street. Maybe you'll be able to spot yourself on street view afterwards.

We doubt that was the case for this Peruvian woman, who has since become a divorcee after being seen cuddling up to another man on Google Street View.

This took place way back in 2013 at Puente de  Suspiros de Barranco in Lima, Peru.

The image, which is still on Google, shows a woman sitting on a bench with a man lying down next to her with his head rested on her lap.

The Daily Mail reports that the woman's now ex-husband recognised the clothes that she was wearing and eventually realised it was her.

The unnamed couple later divorced after she was confronted about her adultery, which she confessed to.

The husband later shared the images on Facebook where the woman was berated for her dishonesty.

Let this be a lesson to all of us: be careful what you are doing out on the street. You never know when a major tech company might be taking pictures of you."
84,Google Translate adds real-time translations for 13 new languages,MSN UK,2018-10-12,0.887604,0.998087,"Google announced this week that its Translate app for iOS and Android recognize 13 new languages through your smartphone's camera. Google Translate's ""See"" and ""Snap"" features allow you to point your camera at a sign or menu and watch the app translate the text in real time, or take a quick picture and let the app process any translatable text for you. Travelers can access the feature through the Translate app by tapping the camera icon. Google has added significant support for new languages since launching visual translations back in 2015. The app now supports nearly 50 languages, and earlier this month added support for local accents to make hearing spoken translations easier on the ears.",https://www.msn.com/en-gb/news/techandscience/google-translate-adds-real-time-translations-for-13-new-languages/ar-BBOgWzE,"Google announced this week that its Translate app for iOS and Android recognize 13 new languages through your smartphone's camera. The update, which includes support for Arabic and Hindi, is in the process of being rolled out to Translate users worldwide, per VentureBeat.

In addition to Arabic and Hindi, the app now supports Bengali and Punjabi—four of the top 10 most spoken languages in the world, according to Ethnologue. Translate also added support for Gujarati, Kannada, Malayalam, Marathi, Nepali, Tamil, Telugu, Thai, and Vietnamese.

Google Translate's ""See"" and ""Snap"" features allow you to point your camera at a sign or menu and watch the app translate the text in real time, or take a quick picture and let the app process any translatable text for you. Travelers can access the feature through the Translate app by tapping the camera icon.

Google has added significant support for new languages since launching visual translations back in 2015. The app now supports nearly 50 languages, and earlier this month added support for local accents to make hearing spoken translations easier on the ears.

The real-time translations are made possible thanks to Neural Machine Translation (NMT), a machine-learning technique that completes translations by predicting the likelihood of a sequence of words. Google also uses the technique to power offline translations."
85,Samsung Galaxy Note 10 will ditch the headphone jack for a bigger battery,MSN New Zealand,2018-10-12,0.602265,0.654442,"Samsung, one of the last smartphone manufacturers vehemently sticking with the once-ubiquitous 3.5mm headphone jack, looks set to ditch the port from its flagship smartphones, starting with the Note 10 next year. The report, courtesy of Korean outlet ETnews, claims Samsung will drop the 3.5mm headphone port from all devices launched after autumn 2019. Provided that Samsung sticks with its typical release schedule, the Galaxy Note 10, which usually launches in August, will likely be the first Samsung-branded handset to launch without a 3.5mm port. Samsung isn't the only 3.5mm stalwart to succumb to the trend, with OnePlus co-founder Carl Pei recently confirming the firm's next handset, dubbed OnePlus 6T, will also forgo the headphone port in favour of wired USB-C earbuds. In recent years, Samsung has often highlighted the 3.5mm headphone port as a key differentiator from rival flagship smartphones – openly mocking Apple for its decision to ditch the audio port during its keynotes and television adverts.",https://www.msn.com/en-nz/news/techandscience/samsung-galaxy-note-10-will-ditch-the-headphone-jack-for-a-bigger-battery/ar-BBOhbId,"Samsung, one of the last smartphone manufacturers vehemently sticking with the once-ubiquitous 3.5mm headphone jack, looks set to ditch the port from its flagship smartphones, starting with the Note 10 next year.

If the latest report is accurate, it means the next-generation Galaxy handsets will require either USB-C earbuds, wireless headphones, or a USB-C to 3.5mm adapter akin to the one bundled with the Pixel 3.

The report, courtesy of Korean outlet ETnews, claims Samsung will drop the 3.5mm headphone port from all devices launched after autumn 2019. That means the upcoming Galaxy S10, S10 Plus could be the last flagship smartphones with the port.



Provided that Samsung sticks with its typical release schedule, the Galaxy Note 10, which usually launches in August, will likely be the first Samsung-branded handset to launch without a 3.5mm port. Following that, we can also expect a port-free Samsung Galaxy S11 in early 2020.

Samsung isn't the only 3.5mm stalwart to succumb to the trend, with OnePlus co-founder Carl Pei recently confirming the firm's next handset, dubbed OnePlus 6T, will also forgo the headphone port in favour of wired USB-C earbuds.

OnePlus said the death of the headphone port freed-up crucial space inside the body of its next flagship and allowed it to increase the size of the battery – a trade-off most phone owners are probably willing to make.

According to sources within the supply chain, Samsung is likely to make a similar argument for the removal of the headphone port. However, given that the Note 9 already packs a whopping 4000mAh battery cell – whilst maintaining the 3.5mm port – it'll be interesting to see whether Galaxy Note fans think it is worth the trade-off.

Samsung will include a free USB-C-to-3.5mm dongle in the box, ETnews reports. However, it's unclear whether Samsung will include wired USB-C headphones with its next-generation handsets, or whether it will push customers to its wireless options.

In recent years, Samsung has often highlighted the 3.5mm headphone port as a key differentiator from rival flagship smartphones – openly mocking Apple for its decision to ditch the audio port during its keynotes and television adverts.

On a more positive note, having the largest smartphone seller in the world go all-in on USB-C headphones will likely trigger greater competition among third-party manufacturers. This is likely to result in a better choice in USB-C audio accessories.

Of course, this is all just a rumour for now. Despite ETnews proving accurate for Samsung leaks in the past, there is still almost a year until the Galaxy Note 10 hits shelves worldwide and plans could change – especially if there is a backlash from loyal fans over the change."
86,Samsung says its foldable phone is also a tablet that fits in your pocket,MSN New Zealand,2018-10-12,0.719186,0.717441,"Samsung’s mobile head, DJ Koh, has given us a first glimpse of what the company’s long-awaited foldable phone will be like to use. Speaking to CNET, the executive said that while unfolded the device will offer the functionality of a tablet complete with multi-tasking and a big screen, but can then be folded into a portable phone. Koh has previously suggested that the handset could be unveiled at Samsung’s developer conference where he will be delivering the opening keynote on November 7th. When we deliver a foldable phone, it has to be really meaningful to our customer,” Koh told CNET yesterday, “If the user experience is not up to my standard, I don’t want to deliver those kind of products.” A developer conference seems like an odd venue for Samsung to announce a product that’s been anticipated for so many years.",https://www.msn.com/en-nz/news/techandscience/samsung-says-its-foldable-phone-is-also-a-tablet-that-fits-in-your-pocket/ar-BBOh9tU,"Samsung’s mobile head, DJ Koh, has given us a first glimpse of what the company’s long-awaited foldable phone will be like to use. Speaking to CNET, the executive said that while unfolded the device will offer the functionality of a tablet complete with multi-tasking and a big screen, but can then be folded into a portable phone.

The description matches a cringe-worthy concept trailer the company released back in 2013 which showed a device with one large internal screen combined with a second smaller screen on the outside for use when folded.

Koh has previously suggested that the handset could be unveiled at Samsung’s developer conference where he will be delivering the opening keynote on November 7th. The executive said it would have to reach his standards before it could be announced.

”When we deliver a foldable phone, it has to be really meaningful to our customer,” Koh told CNET yesterday, “If the user experience is not up to my standard, I don’t want to deliver those kind of products.” Although he expected the hybrid device to initially find a niche market, he said that he believed it would expand, and that “we do need a foldable phone.”

Numerous manufacturers have stepped up with their own efforts to produce a foldable smartphone. Huawei reportedly plans to release a foldable handset in limited quantities in 2019, and Lenovo and Xiaomi have also teased their own prototypes. Finally, LG has also invested big in flexible displays, and earlier this year showed off a concept TV that rolled up into a box when not in use.

A developer conference seems like an odd venue for Samsung to announce a product that’s been anticipated for so many years. It suggests that we could see a prototype demonstrated, with the retail launch coming later after developers have had time to optimize apps for the new displays. And with the 10th anniversary of Samsung’s Galaxy smartphones coming next year, the time is certainly right for Samsung to unveil a cutting-edge design."
87,Google CEO refuses to answer 'detailed questions' on China in letter to Senate,MSN New Zealand,2018-10-13,0.905107,0.736952,"Google CEO Sundar Pichai has sent a letter to US senators addressing their concerns about his company's efforts in China. Senators, including Mark Warner, a Democrat from Virginia, and Marco Rubio, a Republican from Florida, have pressed Google for specific details, like how the product would operate or how the company would work with the authoritarian Chinese government. Pichai's letter was a response to an earlier missive from the senators demanding more information on the China project. However, last month, Keith Enright, Google's chief privacy officer, confirmed during a hearing with the Senate Commerce Committee that there is indeed a Project Dragonfly, but he wouldn't elaborate. Larry Page, CEO of Google's parent company Alphabet, and Pichai, CEO of Google itself, were invited, but both declined, spurring widespread anger from lawmakers.",https://www.msn.com/en-nz/news/techandscience/google-ceo-refuses-to-answer-detailed-questions-on-china-in-letter-to-senate/ar-BBOj8xc,"Google CEO Sundar Pichai has sent a letter to US senators addressing their concerns about his company's efforts in China. But in it, he refused to answer specific questions about the project -- a move that's ruffled lawmakers.

The project, called Dragonfly, is the company's apparent plan to build a censored search engine for China, eight years after initially retreating from the country.

Senators, including Mark Warner, a Democrat from Virginia, and Marco Rubio, a Republican from Florida, have pressed Google for specific details, like how the product would operate or how the company would work with the authoritarian Chinese government.

""We are approaching these issues deliberately, and whether we would or could release a search service in China remains unclear,"" according to a copy of the letter shared with CNET by Warner's office. ""Accordingly, we are not in a position to be able to answer detailed questions.""

Google didn't immediately respond to a request for comment. In the past, though, Google has said it's ""not close"" to launching a search service in China, and any work it's doing in the country is ""exploratory."" The Intercept reported news of the letter earlier Friday.

On Friday, Warner chastised Google for the lack of transparency. ""I was really disappointed with Google's response to our letter,"" he said in a statement. ""Any effort to get back into China could enable the Chinese government in repressing and manipulating their citizens. Google owes us some honest answers, or it risks losing the trust of Congress and the public.""

The letter from Pichai, dated Aug. 31, was sent to Warner and Rubio. But it was also addressed to Tom Cotton, a Republican from Arkansas; Ron Wyden, a Democrat from Oregon; Cory Gardner, a Republican from Colorado; and Robert Menendez, a Democrat from New Jersey. Pichai's letter was a response to an earlier missive from the senators demanding more information on the China project.

The effort has also drawn criticism from Google's workforce. A handful of employees has reportedly quit over the initiative. And about 1,000 employees signed an open letter asking the company to be transparent about the project and to create an ethical review process for it that includes rank-and-file employees, not just high-level executives.

Google has done little to acknowledge the project. However, last month, Keith Enright, Google's chief privacy officer, confirmed during a hearing with the Senate Commerce Committee that there is indeed a Project Dragonfly, but he wouldn't elaborate.

Pichai's reluctance to answer specific questions may not win over his critics in Washington.

He's been under intense scrutiny from lawmakers since last when Facebook COO Sheryl Sandberg and Twitter CEO Jack Dorsey testified before the Senate over election security, disinformation and the perceived biases of the companies' algorithms. Larry Page, CEO of Google's parent company Alphabet, and Pichai, CEO of Google itself, were invited, but both declined, spurring widespread anger from lawmakers.

Pichai is expected to give his own congressional testimony next month after the midterm elections."
88,Sony starts rolling out Android Pie updates with the Xperia XZ2 and XZ2 Compact,MSN UK,2018-10-13,0.810921,0.687497,"Android Pie updates continue to roll out, and next up is Sony, which is starting to bring the latest version of Google’s mobile operating system to its older devices, the Xperia XZ2 XZ2 Compact, via Xperia Blog. Technically, the Xperia XZ3 that Sony announced at IFA is the company’s first Android Pie device, but the Xperia XZ2 and XZ2 Compact (which, incidentally, are very similar devices to the XZ3) are the first phones that Sony is actually updating to Pie, instead of merely shipping with the software already installed. Given that the XZ2 only went on sale a few months ago in April, it’s good to see that Sony is being so proactive at updating it with the latest version of Android. Hopefully, it’s a pattern that we’ll continue to see with other phones going forward.",https://www.msn.com/en-gb/news/techandscience/sony-starts-rolling-out-android-pie-updates-with-the-xperia-xz2-and-xz2-compact/ar-BBOjolO,"Android Pie updates continue to roll out, and next up is Sony, which is starting to bring the latest version of Google’s mobile operating system to its older devices, the Xperia XZ2 XZ2 Compact, via Xperia Blog.

Technically, the Xperia XZ3 that Sony announced at IFA is the company’s first Android Pie device, but the Xperia XZ2 and XZ2 Compact (which, incidentally, are very similar devices to the XZ3) are the first phones that Sony is actually updating to Pie, instead of merely shipping with the software already installed.

Given that the XZ2 only went on sale a few months ago in April, it’s good to see that Sony is being so proactive at updating it with the latest version of Android. Hopefully, it’s a pattern that we’ll continue to see with other phones going forward."
