,Unnamed: 0,date,text,sentiment,New sentiment
134,135,2018-10-09,"Entre las últimas recomendaciones de #AAPL (Acciones de APPLE) tenemos 3 Outperform: RBC, Baird y FBN; 1 recomienda Comprar: Monness (target 300) y 1 vender: Vertical Group (target 175). Precio actual 224.75",0.100596527190923,0.0
135,136,2018-10-09,"AmpliFi Instant Mesh Router Launches With Quick 2 Minute Setup, Starting at $100 https://t.co/kE4c4hQxbB #AAPL",0.235702260395516,0.1111111111111111
136,137,2018-10-09,#Microsoft says it can recover files lost to the Windows 10 October Update's data deletion bug - TechSpot #tech #technology #AAPL #Samsung #Google #news #WindowsUpdate  https://t.co/vBEYkaXTDT,-0.14433756729740602,0.0
137,138,2018-10-09,BofAML survey shows significant rise in iPhone upgrade interest $AAPL #apple #iPhoneXSMax #iPhoneXS #iOS #iPhoneOnVerizon #iPhoneXR #ApplePreorder_GO #iPhoneX #iphonexsgiveaway #iOSDev #MedEd #AppleEvent #Apple #iphonepreorder #iphoneonly #BoA #JPM #AAPL  https://t.co/GeWsNcZzRY,0.15666989036012802,0.375
138,139,2018-10-09,iOS 12.0.1 Update Addresses iPhone Xs Charging &amp; WiFi Issues – Ubergizmo #tech #technology #AAPL #smartphone #Intel #Engineering #news #cellphone  https://t.co/GEgrH6VR6G,-0.234742767016721,0.0
139,140,2018-10-09,Apple Pencil 2 With AirPods-Like Pairing Expected to Launch Alongside iPad Pro With Face ID https://t.co/SrfaW9vhVy #AAPL,0.305505046330389,-0.1
140,141,2018-10-09,Apogee Launches $160 Jam+ for Studio-Grade Audio Recording on macOS and iOS https://t.co/6tlCdNCUkb #AAPL,-0.24253562503633302,0.0
141,142,2018-10-09,Minecraft for Apple TV Discontinued Due to Lack of Players https://t.co/0GhiLdbMZS #AAPL,-0.34856850115866805,-0.125
142,143,2018-10-09,$PYX .. going to 100 today? Look like $TRLY cousin.. Another Pot stock runner #pyx #trly #aapl #trading #Momentum,0.0929526451505761,0.0
143,144,2018-10-09,Us stocks weekly #dowjones #sp500 #oil #msft  #bitcoin #FX #ibm #aapl #tsla #Fb  #Markets #Finance #cfd #Investing #stocks #trading advisory Via ADSS Trading Support Team 24 Hrs. #TradingYourWay #Cryptocurrencies @ADSSGROUP #OREX https://t.co/9h2cbataVO,0.0642107364039611,0.0
144,145,2018-10-09,"Join Robinhood &amp; we'll both get a stock like Apple,ATT,Zynga for free. 

https://t.co/Yf6xevZQuH

#CRONOS #bitcoin #cryptocurrency #blockchain #crypto #ethereum #HODL #eth #btc #Q #altcoin #litecoin #porn #tokens #stockmarket #invest #qanon #buythedip #tothemoon #AAPL #DOGE #ltc",0.10930324927630301,0.4
145,146,2018-10-09,#AAPL  Who is going to stop them?,-0.15118578920369102,0.0
146,147,2018-10-09,"@getongab So should #aapl remove/disallow the installation of Safari on iPhones given your instirctions to add gab via Safari? Doesnt that violate there terms of service since it allow access to your  racist, white supremacist website?",-0.0768427171660161,0.0
147,148,2018-10-08,"Apple Stops Signing iOS 11.4.1 Following iOS 12 Launch, Downgrading No Longer Possible https://t.co/jhZb1AGGMv #AAPL",-0.121267812518166,0.0
148,149,2018-10-08,How to Use Do Not Disturb While Driving https://t.co/RqpOjlmhM1 #AAPL,0.138675049056307,0.0
149,150,2018-10-08,How to Share Your Wi-Fi Password With a Friend on iPhone or iPad https://t.co/Gwx0Ijg6r2 #AAPL,0.28368325730679,0.0
150,151,2018-10-08,How to Force Restart or Hard Reset the iPhone 8 and iPhone 8 Plus https://t.co/QKVET8qTvR #AAPL,-0.200346921336188,-0.2916666666666667
151,152,2018-10-08,"@FoxNews @POTUS Dear @Leonpanetta: ""A nation of laws not men?"" Apparently #WallStreet didn't get the memo. #AAPL #MonsterMoney (2016) A film by #JodieFoster",0.0771985005461934,0.05
152,153,2018-10-08,"Apple tells Congress that China has not hacked its servers - Fox Business
#AAPL #China #Security  https://t.co/GZETYrr4mF",0.134164078649987,0.0
153,154,2018-10-08,"#fb #ba #nflx #amzn #aapl
Best holds over night",0.166666666666667,1.0
154,155,2018-10-08,Google Shuttering Google+ for Consumers After Undisclosed Data Breach https://t.co/uBFZ1BeGEK #AAPL,-0.34856850115866805,0.0
155,156,2018-10-08,Good news for #aapl https://t.co/HLWt8B3Bun,0.23717082451262803,0.7
156,157,2018-10-08,"Bot #aapl 230c oct 12 at .41
Too risky
Just a lotto",-0.15811388300841903,0.0
157,158,2018-10-08,"@CNBC @MelissaLeeCNBC @grassosteve @jimcramer YESSSS, Melissa “Sell Tech” Lee is back, that means a bottom is, see at new highs this coming Earnings or the next for all the “SellTech” names, especially #AAPL #AMZN #MSFT #GOOGL #NVDA #CRM. I GUARANTEE it!!",0.335773588060503,0.03409090909090909
158,159,2018-10-08,$AAPL FAANG Report: Apple tells US Congress no Chinese spy chips in hardware; Facebook hit by new scam https://t.co/9jzgmrJtbw via @proactive_ca  #AAPL #brighterir #stevedarling #CapitalNetwork1,0.10213243599737899,0.06818181818181818
159,160,2018-10-08,$AAPL FAANG Report: Apple tells US Congress no Chinese spy chips in hardware; Facebook hit by new scam https://t.co/zNwGsdyzCj via @proactive_NA  #AAPL #brighterir #christicorrado #CapitalNetwork1,0.10213243599737899,0.06818181818181818
160,161,2018-10-08,$AAPL FAANG Report: Apple tells US Congress no Chinese spy chips in hardware; Facebook hit by new scam https://t.co/knjqy4S6IM via @proactive_UK  #AAPL #brighterir #AndrewScottTV #CapitalNetwork1,0.0987829161147262,0.06818181818181818
161,162,2018-10-08,"Apple Releasing iOS 12.0.1 With Fixes for Wi-Fi 2.4GHz Bug, Lightning Charging Issue https://t.co/7lnGz6nZDp #AAPL",-0.34412360080584303,0.0
162,163,2018-10-08,$tsla probably be like #aapl made in china assembled in USA. $nio,0.21650635094611,0.0
163,164,2018-10-08,Yes I believe $tsla will be doing a lot of business in china.  Pretty much the next #aapl $nio,0.38650763530815296,0.15
164,165,2018-10-08,Facebook wants to spy even further on you releasing the home Portal upon news of Echo and Apple having spy chips placed by China. Great timing... #facebook #amazon #apple #aapl #fb #amzn,0.17262109498234302,0.3333333333333333
165,166,2018-10-08,iPhone XS 'BeautyGate' Test Tricks Viewers to Challenge Preconceived Notions https://t.co/qkCOHruZXR #AAPL,-0.21946905628508703,0.0
166,167,2018-10-08,Apple Inc  Reiterated Rating by Citigroup (Ranked 23rd) to Buy with $265PT $AAPL #AAPL https://t.co/DWfFaFU7hD,0.0917662935482247,0.0
167,168,2018-10-08,Good morning world. $hd $aapl get calls. Get aapl calls for Nov 2 expiration because that will be after er. #stocks #aapl #makingmoney,0.19886594505153302,0.7
168,169,2018-10-08,"SmallCap #Technology #ETF (PSCT): 
Underperforming Tremendously the #Nasdaq 100 #ETF #QQQ on a relative basis (Daily ratio of PSCT / QQQ). Broke the previous breakout Trendline (grey from March 2011)
$QQQ<U+200B> #Trading #investing #aapl #stocks #Technology #spy https://t.co/KEdUZmd9of",-0.00384748910757465,0.02333333333333333
169,170,2018-10-08,"Apple May Strike Pay-TV Partnership With UK's British Telecom, Pre-Loading Apple TVs With BT Apps https://t.co/EnozPEgU1C #AAPL",-0.0104257207028537,0.0
170,171,2018-10-08,U.K. Court Blocks Legal Action Over Google's Alleged Tracking of Safari Users https://t.co/LrW6VAxZsl #AAPL,-0.0132348375082319,0.06666666666666668
171,172,2018-10-08,"Yoink 2.0 for iOS Brings iCloud Sync, Handoff Support, Siri Shortcuts, and More https://t.co/oljhhwD5gY #AAPL",0.117851130197758,0.5
172,173,2018-10-08,Some Apple Watch Series 4 Models Caught in Reboot Loop Due to Daylight Saving Time Bug https://t.co/eDpAUqz4Dp #AAPL,0.0654653670707977,-0.125
173,174,2018-10-08,Rather be bullish at the end to a possible impulse wave (5 wave decline) than go full #bulltard on stocks like #AMZN or #AAPL,-0.218940134759929,0.175
174,175,2018-10-07,"Building passive income with dividends, first report today! Dividend Income Update #1, Over $1,000/year https://t.co/V5dWzGk9cw via @moneyvikings #dividends #goals #passiveincome #investing #Pfizer #AAPL",-0.125404013875716,0.3125
175,176,2018-10-07,"@zerohedge @JoelHeyman @zerohedge @Heavenlybot 
YEP (#SEEMS)   A CLASSIC ""#1T$-CLASS""   ASSCOVERING   #AAPL #AMZN https://t.co/ULqxgq8nFW",0.117851130197758,0.16666666666666666
176,177,2018-10-07,"@JoelHeyman @zerohedge YEP (#SEEMS)
  A CLASSIC ""#1T$-CLASS""
  ASSCOVERING
  #AAPL #AMZN https://t.co/ULqxgq8nFW",0.125,0.16666666666666666
177,178,2018-10-07,The Big Five FAANG Stock and Sector Service is now posted for Sunday https://t.co/bihMz399my       #AMZN #AAPL #FB #NFLX #TSLA #GOOGL and  Sector Funds - #IBB #IYR #XLE #XLE #XLF #XLK #XRT  #FAANG,0.0422577127364258,0.0
178,179,2018-10-07,Apple Tells Congress 'Nothing Was Ever Found' to Suggest Alleged Supply Chain-Based Hack https://t.co/PKkLGLqCVP #AAPL,-0.11470786693528098,-0.1
179,180,2018-10-07,"Popular Camera App 'Halide' Gains Smart RAW Feature for iPhone XS, Apple Watch App Update, and More https://t.co/l5AgVh1kbD #AAPL",0.30618621784789696,0.27087912087912086
180,181,2018-10-07,"If closes above $230, then upward movement will continue. So, it is good idea to wait for the break out in either direction. #AAPL #NASDAQ",0.0735154993641259,0.35
181,182,2018-10-07,"Currently trading in Supply-zone, if it breaks $215, then next support zone - ($200 - $195). RSI indicating loss of positive momentum. #AAPL #NASDAQ",0.0246040596115404,0.07575757575757576
182,183,2018-10-07,#AAPL - Apple :- Daily Uptrendline still acting as strong support - TradingView - https://t.co/zquIWhJ4pe,0.258198889747161,0.14444444444444443
183,184,2018-10-07,"Apple has publicly established that it is legally liable for all the content on its platform https://t.co/1xY4YJGBFM #lawyers #LawTech #tech #Apple #AAPL
Why do you think I called Apple shareholders ""terrorists""? #ISIS",0.14296862825841,-0.05
184,185,2018-10-07,"Join Robinhood &amp; we'll both get a stock like Apple,ATT,Zynga for free. 

https://t.co/Yf6xevZQuH 

#CRONOS #bitcoin #cryptocurrency #blockchain #crypto #ethereum #HODL #eth #btc #Q #altcoin #litecoin #porn #tokens #stockmarket #invest #qanon #buythedip #tothemoon #AAPL #DOGE #ltc",0.10930324927630301,0.4
185,186,2018-10-07,"APPLE - Weekly Chart - (7th Oct 2018)
 Support 1 - 215, Support 2 - 195
#AAPL #NASDAQ https://t.co/hV0FGQGj4X",0.258198889747161,0.0
186,187,2018-10-07,"#Apple : 
Into a Daily Megaphone Trading Pattern (grey trendlines). Bulls need ideally to stay above the 50 DMA (Day Moving Average- red line). Observe the low trading volume (bottom area). 
$AAPL #Trading #investing #aapl https://t.co/ypkEXhORRE",0.0764256879259341,0.09999999999999999
187,188,2018-10-07,You’d be STUPID not to trust this man!!! He’s just dripping with honesty and believability!!! #AAPL #CNBC,0.0713214865938367,-1.0
188,189,2018-10-07,Remember a head tilted at that angle accompanied by an expression of doubt with a shade of self-importance is the best indicator of brilliance and accuracy you can ever get! You should absolutely bet your money on it if you had an iota of intelligence! #AAPL #CNBC https://t.co/yIGaKnUCLH,0.20743096903157202,0.625
189,190,2018-10-07,"#Technology Sector #ETF #XLK 
Still Into a Weekly Megaphone Trading Pattern (red trendlines). Weekly Bearish Engulfing Pattern (ellipse) last week. Observe the high trading volume lately (bottom bars). 
#Investing #risk #SP500 #stocks #aapl https://t.co/z4SolvDVhe",-0.177920858316725,-0.034999999999999996
190,191,2018-10-07,#eStocks share price performance #chart: #NFLX v #AMZN v #MSFT v #AAPL v #TWTR v #GOOG v #FB (10 months). https://t.co/KLWy7866z0 #1ab #Netflix #Amazon #Microsoft #Apple #Twitter #Google #Alphabet #Facebook #phones #tablets #SocialMedia #surveillance #privacy #e #crypto #LA #CA https://t.co/wmv2Wb6bWN,0.0660980126063424,0.0
191,192,2018-10-07,"macOS 10.14 Mojave | Is Mojave worth the upgrade? Well, yeah, duh. #AAPL  https://t.co/VZFI9kUnZj",0.26313828766887803,0.0
192,193,2018-10-07,"Join Robinhood &amp; we'll both get a stock like Apple,ATT,Zynga for free. 

https://t.co/Yf6xevZQuH

#CRONOS #bitcoin #cryptocurrency #blockchain #crypto #ethereum #HODL #eth #btc #Q #altcoin #litecoin #porn #tokens #stockmarket #invest #qanon #buythedip #tothemoon #AAPL #DOGE #ltc",0.10930324927630301,0.4
193,194,2018-10-07,Department of Homeland Security Has 'No Reason to Doubt' Apple's Denial of Supply Chain Compromise https://t.co/ArOOBIxsys #AAPL,0.0559016994374947,0.0
194,195,2018-10-06,@AppleSupport I have submitted a DM. Hope to hear back.. #AAPL #APPLE #TECH #PRODCUTS #USA #CUSTOMERSUPPORT #CUSTOMERSERVICE,0.12206154683786201,0.0
195,196,2018-10-06,"iFixit Indicates Third-Party 2018 MacBook Pro, iMac Pro Repairs Still Possible for Now https://t.co/XYSV9kIJO3 #AAPL",0.458831467741123,0.0
196,197,2018-10-06,"$AAPL - Short term bull, but watch out below!  - #AAPL chart https://t.co/ewXCoqAYDN",-0.19292925211648698,0.0
197,198,2018-10-06,"$AAPL - Short term bullish, but watch out below! - #AAPL chart https://t.co/iC8vf7HMx8",-0.154343401693189,0.0
198,199,2018-10-06,NFLX daily review. Buy dips soon - into late october. See chart for detailed trading plan with SL/TP. High quality setup. up to 40% upside. Will run into end of Q4 2018. BTFD until further notice #nflx #aapl #amzn #qqq #spy #amd #nvda https://t.co/PFuyg0dyy0,0.14236296908220497,0.052000000000000005
199,200,2018-10-06,QQQ daily update. Load dips soon. entry/SL/TP - see chart. Bullish into November until end of Q4 2018. Bullish behavior. BTFD until further notice. #qqq #aapl #spy #dia #nvda #amd #amzn https://t.co/caQdmmYsQU,-0.26000892347280896,0.0
200,201,2018-10-06,"NVDA update. Load dips soon. great upside coming Q4-Q1 2019. Bullish setup.
SL/TP see chart. Good luck, traders! #nvda #bitcoin #ripple #spy #qqq #aapl https://t.co/P1I7pKiwMS",0.12274336508945599,0.8375
201,202,2018-10-06,"SmallCap #Technology #ETF (PSCT): 
Underperforming Tremendously the #Nasdaq 100 #ETF #QQQ on a relative basis (Daily ratio of PSCT / QQQ). Broke the previous breakout Trendline (grey from March 2011)
$QQQ<U+200B> #Trading #investing #aapl #stocks #Technology #spy https://t.co/AKbLcVAWWu",-0.00573539334676405,0.02333333333333333
202,203,2018-10-06,"#Nasdaq 100 #ETF #QQQ 
Still into a Weekly Uptrend Channel. Weekly Bearish Engulfing Pattern last week (ellipse)
$QQQ<U+200B> #Trading #investing #aapl #stocks #Technology #spy https://t.co/MIKzJjiJpJ",-0.14791242662264,0.0
203,204,2018-10-06,"@MehdiNPartDeux @HFTAlert And #aapl jumped 11 points since the post of this fraudster claiming it would ""dump"". HAHA. If you listen to one word this fraudster says #SEC you will be bilked out of all your money #americangreed",-0.163966024616263,0.05
204,205,2018-10-06,"BT Is Worried Apple and Amazon Will Take Its Customers
Bloomberg - 1d ago $AAPL #IT #Telecommunications #telecom #services #carriersworld #Tech #TechNews #iosdev #MedEd #SmartNews #iPhoneOnVerizon #iPhoneXSMax #iPhoneXS #AI #iPhoneXR #Apple #AAPL #ML #ipad https://t.co/pkVRvwwxYk",-0.123299240479018,0.0
205,206,2018-10-06,"As they say,  never say never...Not necessarily true for last statement. .@option_snipper as I am sure people may have thought the same for #SteveJobs in #AAPL Apple's early days of its growth.. Look how he came back and just surpassed beyond anyone's imagined expectations <U+0001F64F><U+0001F64F><U+0001F64F> https://t.co/9jy93M3aKZ",0.0881233404530661,0.15833333333333333
206,207,2018-10-05,$AAPL finally went down a little in last 2 days and $DIA went down about 300+ at one point today.. $AAPL did manage to make a Hammer candle on Daily.. not sure if it will hold on Monday though #aapl #spx #dia #trading #futures #cme https://t.co/G0RpIGtbYe,0.0779409546757898,-0.10694444444444444
207,208,2018-10-05,"We seem to be reaching a critical level here. 
.
.
#technicalanalysis #daytrading #daytrader #spy #apple #aapl #tippingpoint #becareful #trendlines $AAPL $SPY https://t.co/nWXGVlPdfO https://t.co/xVD5ugtlIQ",-0.0306174151755071,0.0
208,209,2018-10-05,David Einhorn dumps #Apple on fear of 'Chinese retaliation against America's trade policies'. #aapl https://t.co/4byKpdBZcS,-0.37836539280185705,0.0
209,210,2018-10-05,$AAPL Apple and Amazon refute Bloomberg allegations of hardware hack by Chinese spies https://t.co/Lad8Mw6DSK via @proactive_uk  #AAPL #brighterir #AndrewScottTV #CapitalNetwork1,-0.23533936216582102,0.0
210,211,2018-10-05,Hands-On With the New Nike+ Apple Watch Series 4 https://t.co/dplZVwYlv0 #AAPL,0.21380899352993998,0.13636363636363635
211,212,2018-10-05,Apple's Former Legal Chief Bruce Sewell Says FBI 'Never Heard' of Supermicro Allegations Last Year https://t.co/uhCETK15nd #AAPL,-0.120019839629796,0.06666666666666667
212,213,2018-10-05,"$AAPL slips to lowest close since September 26th: https://t.co/rfFj2ULDQG
Sentiment: Slightly bearish #AAPL #Apple",-0.22391714737574,-0.16666666666666666
213,214,2018-10-05,AnandTech Calls A12 Bionic in iPhone XS 'Just Margins Off' Best Desktop CPUs in New Review https://t.co/Jc9LeGyeME #AAPL,0.277160931262294,0.5681818181818181
214,215,2018-10-05,MacRumors Giveaway: Win a Black Leather Apple Watch Band From Southern Straps https://t.co/XIbXySNoh4 #AAPL,0.0606339062590832,0.21111111111111114
215,216,2018-10-05,Apple Inc is doomed. $AAPL dropped by 2.8466%! Currently priced at 221.5. https://t.co/3BFG3rvRUR #AAPL,-0.22963061381630398,0.0
216,217,2018-10-05,"@elonmusk I think it is a good time to partner with #aapl or #googl on autonomous driving, mobility as a service &amp; manufacturing because you could manufacture cheaper then any ICE makers. Just a discussion could push stock to $400. @GerberKawasaki",0.249962481428987,0.55
217,218,2018-10-05,"President/CEO @PeterAngood of @PhysiciansLead talks with physicians, PAs, NPs and ARNPs as part of our new relationship w/ @Healogics and its commitment to leadership across its organization. #PhysiciansLead #Healogics #AAPL https://t.co/CsneYJcteP",0.175312539174417,0.13636363636363635
218,219,2018-10-05,#AAPL - APPLE LOOK LIKE TOP DONE - TradingView - https://t.co/NOILpQn5t2,0.43301270189221897,0.5
219,220,2018-10-05,"https://t.co/tAXLtoxKOG Another reason to invest in AAPL (Apple):  Not only did CEO, but many employees support Liberal agendas in politics with DONATIONS #AAPL #Apple #supportDems #VoteRepublicansOut",0.34167942224577597,0.25
220,221,2018-10-05,Apple Stores in Europe Offering Free Coding Sessions for Code Week https://t.co/Cw8kHNZdXG #AAPL,0.121267812518166,0.4
221,222,2018-10-05,Apple Pay is 'Coming Soon' in Saudi Arabia https://t.co/D2LVZR56Ph #AAPL,-0.0258198889747161,0.0
222,223,2018-10-05,UK's Cyber Security Agency Supports Apple's Denial of China Having Infiltrated iCloud Servers https://t.co/r3NKq11pwJ #AAPL,-0.190065778087482,0.0
223,224,2018-10-05,Amazon Alexa App Gains Redesigned Interface for Controlling Devices and Groups https://t.co/HqDnpLAmlb #AAPL,0.125,0.0
224,225,2018-10-05,Apple Watch Nike+ Series 4 Launches With Limited Quantities Available in Store https://t.co/rcjq2SZioy #AAPL,0.0121267812518167,0.1642857142857143
225,226,2018-10-05,"Apple Watch Series 4 Review: A Giant Leap
Gizmodo - 12h ago $AAPL #IT #WearableTech #wearableart #wearables #wearable #art #AI #AppleWatchSeries4 #watchOS #AppleWatch #AppleEvent #ML #iosdev #mededchat #MedEd #ApplePreorder_GO #watchos5 #applenews #AAPL #i https://t.co/0llRM3iR1T",0.0973328526784575,0.0
226,227,2018-10-05,$FUSZ Great article by @insightssuccess on @nFuszInc &amp; @RoryCutaia    https://t.co/A5RG7rzblC This #Tech Co is a MUST BUY &amp; HOLD #CRM #AI #SaaS #CloudComputing #Cloud #Marketing #DigitalMarketing $AMZN #FB #AAPL $MSFT #TSLA #AMZN #CRM $QQQ $SPY $FTV $V $BSV $NFLX $GOOGL $BABA,0.0368604890387243,0.8
227,228,2018-10-05,Instagram Testing Feature That Would Provide Location History to Facebook https://t.co/PMZHUnlCMd #AAPL,0.20655911179772898,0.0
228,229,2018-10-04,A Look at All of the New Emoji Coming in iOS 12.1 https://t.co/865reUPjW0 #AAPL,0.2,0.13636363636363635
229,230,2018-10-04,Apple Further Refutes Bloomberg Report Suggesting Chinese Spies Tampered With iCloud Servers https://t.co/zvnD5hD8XF #AAPL,-0.0917662935482247,0.0
230,231,2018-10-04,"$AAPL breaks below prior session low: https://t.co/pSwSrNmtfo
Sentiment: Neutral #AAPL #Apple",-0.10690449676496999,0.0
231,232,2018-10-04,"#supermicro report by #bloomberg is highly concerning, stringently and unambiguously denied by #AAPL, #AMZN, China.  If true, consequences for tech supply chain could be dire; if false, a huge journalistic malfeasance by #bloomberg",-0.669258997409917,0.1275
232,233,2018-10-04,"iOS 12 Now Installed on 46% of Devices, Close to Overtaking iOS 11 https://t.co/CgN5g3QSOI #AAPL",-0.19402850002906602,0.0
233,234,2018-10-04,Photography App Darkroom Gains Support for iOS 12 and New iPhones https://t.co/CX9a2Swtl7 #AAPL,0.43656412506539893,0.13636363636363635
234,235,2018-10-04,"Chinese spy chips are found in hardware used by #Apple , #Amazon , Bloomberg says #AAPL #AMZN #SMCI #FB https://t.co/rNSjy1wjGv",0.127920429813366,0.0
235,236,2018-10-04,iMac Pro and 2018 MacBook Pro Systems Must Pass Apple Diagnostics to Function After Certain Repairs https://t.co/kRvxO1QScw #AAPL,0.7855844048495729,0.21428571428571427
236,237,2018-10-04,Instagram Launches New 'Nametag' Feature for Adding Friends IRL https://t.co/wjJ1BniAZL #AAPL,0.20655911179772898,0.13636363636363635
237,238,2018-10-04,I kept telling my MSP Family chartist to look at the Daily Charts - MSP ALGO was warning us since Mon . #SPY #AAPL #AMZN #GOOGL etc BOOM!,-0.137551357530267,0.0
238,239,2018-10-04,#AAPL (iPHONE) Apple Ahead Bearish Mode With $236.10 Sell stop &amp; tgt. Open https://t.co/DD9SPB47KO,-0.0987183714172491,0.0
239,240,2018-10-04,"@HalftimeReport If some of these tech co reclaim major support or bullishly engulf today, then watch out for #QQQ #AAPL #MSFT #GOOGL #AMZN #ADBE and many others #NVDA #AMD etc. Wonder if @ReformedBroker would agree- technically speaking https://t.co/ynczUNnSCg",0.358499793163738,0.1875
240,241,2018-10-04,"@terranovajoe @petenajarian @ScottWapnerCNBC @ReformedBroker There’s a good flush in tech, and although every pundit for the most part on @CNBC says to sell tech for years, I suggest to your viewers to buy the #AAPL #AMZN #GOOGL #MSFT #ADBE #NVDA, secular shifts not stopping...",0.111803398874989,0.6
241,242,2018-10-04,Why Apple Stock Remains a Buy Despite Reaching a New High $AAPL #AAPL https://t.co/LrkGsFS5kP,0.339411254969543,0.1481818181818182
242,243,2018-10-04,Apple and Amazon refute Bloomberg allegations of hardware hack by Chinese spies https://t.co/nSMui1Ls1o via @proactive_uk  #AAPL #brighterir #AndrewScottTV #CapitalNetwork1,-0.24,0.0
243,244,2018-10-04,Apple Inc is doomed. $AAPL dropped by 1.0234%! Currently priced at 229.695. https://t.co/3BFG3rvRUR #AAPL,-0.22963061381630398,0.0
244,245,2018-10-04,AAPL Stock Poll : Buy or Sell ? Please Cast Your Vote - #AAPL chart https://t.co/QDLXl1rt2v,0.157526074714055,0.0
245,246,2018-10-04,"#aapl UT Daily. We broke up range 215-230, is it a fake break up ? Probably. TO find the complete analyse with TP click here <U+27A1> https://t.co/46Z0cvAQyf https://t.co/7OrJgupwA8",-0.363077880081025,-0.13333333333333333
246,247,2018-10-04,Apple Denies Report Claiming China Planted Microchips in iCloud Servers https://t.co/5rC7MnmKtM #AAPL,-0.125,0.0
247,248,2018-10-04,#AAPL - Apple's Parabolic Advance - TradingView - https://t.co/H7sJnAS3HA,0.24120907566221103,0.0
248,249,2018-10-04,Yahoo Debuts New 'Yahoo Together' Group Messaging App https://t.co/HqIhxiQpaH #AAPL,0.22188007849009198,0.13636363636363635
249,250,2018-10-04,Adobe Unveils Photoshop and Premiere Elements 2019 https://t.co/VZFoeQQq2M #AAPL,0.173205080756888,0.0
250,251,2018-10-04,"BBC Radio DJ Charlie Sloth Leaving Company After 10 Years, Reportedly Headed to Apple Music https://t.co/opz3k8Vjb0 #AAPL",0.0218217890235992,0.0
251,252,2018-10-04,Apple Earns Top Spot as World's Most Valuable Brand for Sixth Consecutive Year https://t.co/MtOhB5EsBC #AAPL,0.6194224814505171,0.5
252,253,2018-10-04,How to Stop Receiving Beta Updates for macOS Mojave https://t.co/jerC91YVjc #AAPL,0.0516397779494322,0.0
253,254,2018-10-04,$AAPL Apple and Amazon refute Bloomberg allegations of hardware hack by Chinese spies https://t.co/JzbeDElrci via @proactive_NA  #AAPL #brighterir #christicorrado #CapitalNetwork1,-0.244948974278318,0.0
254,255,2018-10-04,The Big Hack: How China Used a Tiny Chip to Infiltrate U.S. Companies - enemy China <U+2066>@ftchina<U+2069> <U+2066>@XHNews<U+2069> <U+2066>@ReutersChina<U+2069> #AMZN #AAPL  https://t.co/uYYs5lmwQ7,-0.17334381132038398,0.0
255,256,2018-10-04,iPhoneAddict : AAPL atteint un nouveau record dans la foulée du lancement des iPhone XS/XS Max #Apple #AAPL #Bourse #Finance https://t.co/LGzGWvhT8R,-0.147087101353638,0.0
256,257,2018-10-04,"Chinese spy chips are said to be found in hardware used by Apple, Amazon; Apple denies the Bloomberg report. #aapl #amzn  https://t.co/BtFeJ6tMRp",0.0125189029824127,0.0
257,258,2018-10-04,Everything Looks Sweet With $AAPL - or is it Souring? - #AAPL chart https://t.co/efc2bVkFOr,0.13642158246081698,0.35
258,259,2018-10-04,'Sid Meier's Civilization VI' Expands to the iPhone https://t.co/liWnJ6ig6U #AAPL,0.258198889747161,0.0
259,260,2018-10-04,$ES_F - no buyers so far.. may be a real down day is coming tomorrow.. who knows - a lot of head fakes so far.. But at this time -- look like 2900 area possible.. currently at 2918 #es_f #trading #futures #cme #spx #aapl,0.0540501655285367,-0.006666666666666677
