0,1,2,3,4,5,6,7,8,9
0.569081485,0.762551367,0.480674744,0.459806055,0.546909332,0.474850446,0.309099168,0.39185217,0.507097185,0.446837157
0.56934166,0.762036681,0.480179429,0.460694164,0.546721578,0.475492269,0.309813112,0.392057508,0.507584631,0.44665423
0.568974614,0.762313426,0.480167687,0.461696088,0.546873271,0.476092875,0.309282213,0.392455965,0.508038998,0.446978003
0.569366515,0.762490153,0.479592502,0.462272167,0.547050893,0.475816578,0.308478773,0.39215526,0.507979333,0.445876598
0.570747077,0.762961805,0.478019327,0.462030381,0.545215607,0.475917101,0.310758024,0.389297009,0.50577426,0.444031805
0.570343077,0.76378864,0.477930039,0.461357355,0.545660555,0.475435466,0.309827775,0.389566332,0.506021678,0.44573766
0.570508838,0.763360679,0.478250414,0.461227596,0.545715928,0.475817859,0.309961349,0.389870763,0.505948484,0.446598947
0.570487797,0.763242006,0.479142874,0.458546013,0.546038747,0.47520417,0.310994774,0.390266657,0.505526662,0.450075418
0.568993747,0.76415962,0.480931163,0.458799124,0.547138512,0.47465086,0.308561385,0.391371846,0.506351054,0.449803382
0.56777817,0.762927592,0.482152134,0.461610526,0.547045946,0.474275649,0.307849795,0.392463833,0.509119034,0.445239693
0.567964137,0.762805581,0.481705576,0.461363554,0.546474993,0.47445932,0.308769375,0.391745716,0.508586049,0.444220483
0.567536116,0.761785507,0.481082231,0.462256014,0.547590792,0.475121707,0.307851702,0.393675864,0.509652972,0.444834173
0.568414688,0.761694491,0.480426222,0.463711768,0.547620296,0.476377964,0.308225036,0.393592358,0.509038866,0.444703996
0.569525123,0.762871504,0.479281753,0.461762667,0.546777844,0.476465851,0.309973598,0.39176482,0.507021487,0.447345614
0.569185436,0.763577402,0.480942577,0.459987104,0.547156632,0.474992126,0.308841884,0.391572446,0.506665945,0.447680265
0.569964468,0.763274968,0.480759889,0.45945853,0.546561956,0.474542111,0.309405804,0.390548706,0.505837381,0.446374118
0.568814516,0.763769984,0.481058359,0.462237924,0.546452105,0.474913001,0.308094621,0.391024053,0.507402778,0.44451499
0.569418848,0.762935996,0.479886174,0.461896211,0.546050489,0.475416988,0.309094459,0.390888423,0.507290304,0.445366889
0.570072114,0.762971401,0.479351342,0.460880429,0.546667337,0.475190371,0.308792949,0.391018182,0.506899536,0.446174502
0.570324302,0.762740076,0.478510141,0.460749596,0.546235323,0.475689143,0.309822977,0.390711635,0.506406665,0.446876436
0.569531977,0.763161838,0.479366571,0.461089253,0.546460152,0.475433946,0.309356391,0.391212285,0.507319272,0.446951568
0.570066273,0.762938499,0.479061931,0.460834086,0.546635509,0.475654751,0.309138536,0.391124487,0.506853044,0.446853995
0.570465565,0.762757838,0.478469849,0.460770309,0.546203196,0.475499481,0.309740692,0.39056325,0.50656718,0.446445495
0.569927752,0.763397396,0.478888214,0.462046921,0.546195149,0.475682318,0.309042871,0.390558869,0.507056415,0.445224851
0.570513785,0.763197482,0.477885216,0.462185323,0.54565239,0.47591424,0.309755743,0.389942735,0.506751239,0.445346683
0.571109772,0.763484001,0.477790982,0.460353673,0.545859337,0.47567755,0.309982389,0.389580369,0.505537093,0.447101414
0.570476413,0.763820291,0.478029937,0.462074578,0.545693636,0.475900888,0.309522033,0.389713585,0.506398141,0.445778102
0.571237683,0.7638551,0.477411777,0.461351812,0.545169115,0.475934595,0.310226977,0.388752669,0.50547725,0.446097195
0.571523309,0.763873875,0.477638274,0.458426446,0.545638442,0.475006014,0.310828865,0.388841391,0.5047189,0.448592126
0.570644259,0.763426363,0.478614748,0.459194839,0.546325207,0.474833161,0.309753448,0.390178949,0.506017804,0.448110074
0.570758998,0.762868702,0.47867921,0.459745973,0.54638505,0.475421786,0.309959114,0.390603065,0.506438494,0.448198378
0.570024133,0.76314652,0.478986979,0.460142612,0.546648622,0.4753066,0.309596568,0.391162664,0.507193625,0.448334664
0.570241809,0.762270927,0.479056329,0.459422886,0.547304213,0.474841833,0.30916515,0.391910523,0.507451475,0.448083639
0.570393384,0.761981368,0.479066849,0.459048688,0.547193885,0.475129545,0.309994221,0.391939312,0.506961584,0.448464423
0.569769859,0.762092948,0.47965613,0.459675699,0.54743892,0.475572377,0.309650242,0.39265877,0.507505059,0.449104816
0.570689917,0.761966825,0.479360849,0.457647145,0.547444642,0.475191772,0.310464174,0.39209339,0.506244719,0.450673074
0.570758283,0.762575686,0.479261607,0.456979394,0.547546625,0.474644691,0.310073346,0.391660064,0.50567776,0.450793356
0.570356071,0.762506664,0.480092764,0.4562774,0.547577977,0.474225223,0.310308784,0.391887099,0.505671144,0.451245546
0.569958389,0.762336433,0.480107993,0.457116753,0.547856092,0.474235296,0.30961135,0.392497152,0.506806076,0.45068717
0.569793522,0.762144983,0.480399817,0.456495643,0.547960401,0.474421859,0.309852779,0.392777473,0.506527185,0.451783419
0.568823874,0.762176931,0.480809212,0.458853126,0.548107266,0.47473368,0.309011966,0.393579662,0.50839293,0.449929684
0.569370329,0.761746943,0.480814666,0.457927138,0.547882915,0.474674106,0.309848338,0.393161267,0.507548571,0.449914545
0.569147885,0.761980057,0.480537146,0.458083332,0.548176706,0.474518687,0.309368759,0.393450469,0.507816076,0.450174153
0.569104195,0.761554837,0.481173754,0.458046019,0.548447311,0.474974364,0.30932644,0.39397946,0.507570326,0.450487077
0.569115877,0.76224184,0.480358928,0.459616601,0.547880352,0.475275397,0.309417486,0.393280685,0.507973433,0.449469149
0.569113493,0.762713075,0.480420232,0.460374355,0.547704399,0.475200385,0.308681399,0.392707616,0.507691443,0.447739244
0.570152104,0.762594402,0.479557782,0.459403962,0.546793282,0.474742949,0.310295641,0.391217142,0.506526411,0.447208107
0.570501029,0.763476789,0.478707016,0.460205227,0.54673934,0.475222945,0.309070498,0.390549511,0.505935669,0.446899146
0.571356952,0.763577461,0.47641924,0.464853734,0.544411778,0.476854831,0.31067279,0.388147593,0.505983293,0.441871941
0.57115078,0.764475346,0.475983918,0.465658158,0.544060051,0.477060229,0.309993774,0.387827903,0.506697714,0.442637056
0.572021961,0.765124917,0.476388395,0.459996074,0.544769526,0.475531399,0.310459226,0.387142926,0.503416121,0.44723919
0.570788324,0.764462352,0.47812143,0.462384939,0.544907868,0.475699991,0.309645742,0.388478786,0.506165385,0.445037752
0.571209371,0.765985012,0.477176279,0.462981611,0.543401182,0.47656101,0.310602784,0.386204451,0.504341364,0.444650829
0.571690559,0.764138997,0.4772273,0.460209608,0.544654369,0.474966407,0.310452104,0.38768357,0.505320847,0.446205318
0.571119308,0.763822615,0.478965372,0.459629416,0.545856297,0.474554241,0.308986247,0.388960183,0.505479217,0.445451081
0.569992006,0.763769269,0.478593886,0.462932646,0.546232343,0.475463599,0.308091879,0.390337825,0.507532299,0.4440718
0.57078284,0.763126731,0.477170616,0.46262455,0.546226501,0.476074845,0.308733642,0.39046523,0.507482827,0.445967227
0.571374536,0.763830543,0.476423353,0.46203059,0.546008945,0.475801766,0.309354037,0.389604002,0.506802559,0.446252316
0.571105659,0.764108241,0.477756858,0.460529983,0.546118498,0.4753097,0.309369951,0.389474094,0.505633414,0.446757346
0.572478771,0.764489412,0.475717038,0.460266143,0.545048475,0.475708365,0.310689747,0.387652665,0.504315674,0.447010726
0.572193086,0.76485157,0.476376116,0.460236788,0.54509604,0.47560966,0.310335457,0.387654155,0.504420757,0.447125435
0.572366953,0.764792979,0.476436734,0.458998948,0.544802904,0.475047439,0.311309487,0.387244076,0.504119933,0.447694987
0.571843565,0.764640987,0.477709144,0.458097279,0.545663595,0.474239826,0.310615778,0.388245881,0.504674494,0.448372096
0.570895374,0.763814926,0.478142411,0.460478812,0.546847165,0.474896461,0.308350205,0.390443206,0.506942272,0.447583973
0.570572555,0.763897777,0.478753954,0.461187512,0.54643029,0.475112855,0.30895406,0.390289366,0.507240713,0.446561217
0.570908427,0.763314307,0.477939844,0.460380554,0.54692924,0.474670678,0.308823198,0.390734911,0.507315934,0.446724236
0.571722269,0.762953579,0.477276504,0.459200263,0.54689616,0.474829525,0.309270889,0.390347183,0.506030381,0.447580278
0.571647584,0.763712406,0.477869391,0.458490491,0.546515882,0.475001603,0.310267508,0.389759421,0.505183399,0.4488796
0.572121203,0.764126778,0.477752954,0.456002593,0.546713412,0.474320054,0.310772449,0.389347672,0.50393635,0.451417863
0.572021365,0.763851345,0.478027761,0.456292927,0.547382712,0.47361958,0.309375882,0.389952898,0.504670918,0.450404882
0.571523428,0.763939023,0.478783458,0.457801342,0.546923578,0.473866701,0.309375793,0.389816582,0.505417466,0.448439211
0.569926262,0.764553308,0.478949219,0.461660117,0.547147036,0.474452019,0.307419538,0.390855253,0.507980227,0.44603163
0.571921468,0.763694286,0.47624895,0.461269587,0.54615885,0.475153625,0.30898124,0.389243543,0.506326616,0.445578456
0.573168099,0.76413554,0.474737406,0.459273875,0.544953048,0.475466013,0.311792493,0.38752234,0.504493952,0.44812271
0.571969807,0.764689326,0.476490945,0.459456801,0.546375692,0.475225478,0.309345722,0.389078259,0.505024374,0.448848188
0.572687685,0.764445245,0.476662397,0.457961649,0.546191156,0.4748891,0.310043961,0.388464212,0.50397563,0.449449718
0.571582079,0.765789032,0.478042573,0.458705902,0.545754015,0.474271983,0.309753507,0.387884676,0.504483819,0.447747469
0.571814716,0.765154839,0.477495909,0.458432049,0.545723021,0.47371453,0.309853643,0.387923479,0.504909396,0.44695583
0.57241863,0.764343143,0.476987094,0.45873335,0.545924723,0.474074334,0.309809566,0.388280481,0.505244136,0.446715802
0.573004186,0.764321148,0.476437628,0.456482947,0.545715392,0.474547327,0.311764121,0.387980938,0.503668308,0.45061034
0.571439266,0.764224172,0.47811237,0.456441909,0.547925353,0.473657787,0.309094548,0.390876472,0.505742371,0.452361017
0.5723719,0.763219357,0.478856266,0.452073157,0.547978342,0.472586572,0.31121859,0.390605062,0.503806412,0.454863042
0.570148706,0.763453305,0.479947448,0.456486821,0.548702657,0.47280091,0.308337092,0.392555505,0.507638991,0.451400191
0.570405483,0.762801826,0.480214745,0.456054598,0.548909247,0.473348111,0.308336139,0.392866641,0.506987274,0.451564103
0.570483863,0.761822641,0.478900224,0.459025681,0.548854828,0.473971546,0.308156341,0.393449545,0.508739769,0.448587507
0.571527719,0.762230337,0.47852084,0.45569092,0.548375785,0.474029928,0.310005695,0.392200351,0.505758584,0.452109158
0.572226942,0.762531698,0.478510678,0.452963859,0.548565626,0.473311514,0.310748518,0.39176482,0.504387379,0.454948246
0.571532547,0.763591826,0.479542494,0.454356611,0.548734725,0.473464966,0.309025913,0.391642839,0.504565775,0.453445137
0.571634471,0.764742434,0.479040742,0.454137504,0.54768151,0.472691536,0.310048491,0.389958948,0.503997386,0.452908397
0.571688771,0.764127254,0.479767501,0.453144938,0.548104823,0.471818805,0.309517682,0.390328079,0.504326582,0.451911539
0.572411478,0.763507366,0.478533268,0.452566713,0.547895432,0.472089529,0.310330927,0.390141815,0.503960192,0.452824771
0.571315527,0.7630229,0.478357971,0.456287861,0.548735619,0.473497778,0.30843395,0.392249018,0.506664574,0.45209381
0.571735084,0.762310266,0.47795254,0.455561936,0.548424482,0.47423476,0.31010583,0.392371297,0.506262302,0.454071671
0.571477175,0.76237911,0.478567034,0.455947667,0.548769951,0.473592699,0.309083402,0.392570466,0.50682956,0.452204376
0.571963727,0.762282073,0.478998005,0.452932835,0.548818052,0.472823083,0.310070187,0.392131746,0.505048275,0.454074264
0.570499599,0.762613535,0.479529947,0.457634598,0.549138367,0.473520666,0.307740599,0.393226504,0.507711411,0.450064093
0.57059288,0.763688564,0.478763461,0.460790694,0.547958314,0.474707097,0.307466298,0.391638398,0.50740087,0.447022468
0.572674036,0.764654756,0.476378381,0.457442909,0.546168387,0.474106878,0.310673892,0.388244778,0.504031897,0.448964387
0.573427498,0.764736593,0.47632125,0.454366118,0.546529412,0.473184437,0.310853481,0.387843877,0.502507806,0.451210767
0.571721613,0.765368044,0.477767438,0.457532108,0.547097683,0.47394225,0.308781236,0.389254123,0.504559457,0.450158983
0.571841776,0.766322434,0.477598786,0.457768202,0.545960605,0.474305093,0.310000718,0.387760669,0.503752172,0.450107723
0.572229981,0.765754759,0.477257103,0.457076013,0.545758963,0.473348051,0.310294539,0.387455404,0.504213989,0.448669285
0.571142912,0.76496321,0.479265869,0.459378064,0.546438754,0.473106682,0.308124393,0.388805121,0.506209254,0.444226116
0.572162032,0.764617741,0.47627908,0.461244434,0.545336485,0.475082934,0.309721977,0.388066947,0.506057739,0.445016265
0.572136462,0.764697731,0.475709081,0.460623085,0.546303511,0.475378245,0.309231848,0.389194638,0.506278932,0.448399246
0.573562562,0.764540553,0.475404739,0.455252677,0.546535611,0.473952472,0.311071068,0.388281584,0.503346562,0.452283978
0.573519409,0.764800966,0.476339012,0.4541637,0.546673357,0.473302603,0.310876787,0.388023198,0.502709687,0.452087671
0.571861923,0.765105426,0.477694184,0.457761109,0.546843886,0.473500669,0.309125662,0.38910532,0.5054425,0.448764801
0.572915018,0.764757812,0.476582825,0.455495328,0.546665967,0.472896874,0.31025663,0.388391733,0.504190922,0.450193554
0.573962569,0.763958633,0.476532638,0.449860007,0.547445476,0.471832186,0.312129945,0.388755858,0.501919746,0.456108361
0.572302222,0.764411449,0.477631181,0.453273267,0.548304498,0.472828388,0.309752256,0.390485793,0.504010916,0.455041677
0.572059095,0.763715744,0.477320284,0.458650768,0.547495067,0.474129975,0.30905658,0.390537649,0.506854415,0.449392855
0.572701395,0.764466763,0.47639212,0.456002831,0.54714191,0.47302103,0.310067058,0.389201313,0.505071402,0.450932741
0.573378742,0.763771653,0.477349401,0.450413674,0.548410118,0.471210808,0.31050536,0.389883697,0.503092647,0.454988569
0.573097825,0.761178732,0.478331357,0.450884372,0.548764229,0.472733289,0.312007993,0.392266214,0.504717588,0.456948519
0.569841921,0.765160441,0.479875177,0.456321388,0.548670769,0.473553807,0.309118122,0.392230093,0.506354094,0.45524615
0.571642697,0.763951957,0.479616344,0.452127546,0.548776865,0.472134173,0.310271978,0.391453832,0.504639149,0.456180692
0.571703076,0.763949513,0.480690897,0.449410141,0.548562109,0.470178872,0.310449243,0.390493095,0.503748059,0.454269916
0.569399357,0.763178587,0.482793361,0.454273999,0.549526215,0.471207172,0.307751209,0.393272936,0.507385612,0.450306177
0.569941759,0.759209394,0.479889244,0.458360106,0.550470114,0.475188643,0.308349222,0.397265315,0.510777295,0.453189969
0.570679784,0.762641788,0.480184048,0.455060452,0.54934299,0.474074811,0.309844285,0.393688798,0.5065763,0.455669761
0.572870255,0.762229979,0.478874534,0.447747558,0.548987627,0.47174865,0.312696338,0.391797811,0.502676725,0.45993498
0.572313249,0.762762427,0.479983151,0.448455036,0.549239874,0.471226752,0.311141342,0.391782433,0.503025055,0.457826078
0.568997264,0.764451563,0.482740521,0.45511362,0.549226522,0.472456872,0.308537632,0.393110842,0.506638467,0.453252852
0.568712115,0.764063835,0.482283086,0.455780983,0.549068093,0.472657323,0.308608294,0.393425733,0.507786989,0.452842772
0.572287738,0.762181163,0.478666157,0.449065834,0.548907042,0.471393585,0.311112821,0.391687036,0.503865778,0.456804305
0.570038378,0.760581017,0.481555879,0.45227623,0.549640059,0.47301805,0.311383605,0.395240188,0.507225096,0.45697093
0.568068027,0.76248163,0.482649803,0.459514499,0.549996614,0.47556743,0.307553291,0.396081537,0.50940448,0.453182518
0.569519877,0.762921572,0.480935395,0.456765205,0.548980892,0.473786891,0.309618443,0.393767983,0.507887959,0.453341424
0.570668876,0.762900174,0.480489343,0.454631567,0.549525559,0.471252263,0.308061063,0.392630398,0.506592751,0.449882358
0.56978476,0.76280725,0.480331987,0.459315926,0.549350441,0.47279036,0.306922227,0.393227756,0.507846057,0.446170956
0.568931162,0.765489399,0.480874568,0.461298287,0.54752022,0.47525984,0.308102459,0.39156124,0.507031262,0.448716164
0.571923971,0.765754163,0.477098763,0.456925511,0.5469473,0.473961949,0.309704661,0.388847023,0.503891289,0.451479822
0.573133171,0.765201688,0.478160232,0.452217221,0.546988845,0.47176525,0.310464203,0.387768954,0.501713932,0.452303886
0.570641577,0.766940773,0.481029272,0.455370963,0.546332359,0.472275794,0.309893101,0.38788861,0.503282905,0.449629098
0.570214272,0.765718579,0.479849666,0.459216654,0.547343612,0.473246574,0.307216555,0.389988333,0.506573796,0.447571218
0.571957529,0.763491571,0.478125513,0.458978623,0.54744041,0.47338739,0.307719737,0.390117526,0.507028937,0.446290046
0.570446789,0.765033305,0.478288919,0.462710887,0.54611671,0.474644244,0.307993144,0.389420778,0.507816732,0.44364959
0.570955575,0.763583779,0.476825237,0.463963717,0.547662079,0.475257784,0.306174845,0.391520292,0.509311795,0.444424748
0.575100422,0.76435262,0.47307983,0.456322074,0.544246733,0.475080103,0.314114839,0.385647446,0.502132952,0.450522333
0.572534561,0.765713692,0.477077276,0.453450233,0.547338128,0.472908288,0.310588419,0.388809055,0.502865314,0.454964578
0.572446585,0.765083969,0.479066968,0.449961454,0.548207223,0.471787483,0.310833275,0.389587611,0.501705885,0.457212508
0.570909917,0.765395045,0.480687827,0.45516327,0.547371328,0.471963912,0.309445024,0.389512479,0.504981756,0.44988057
0.570158482,0.764510155,0.481173813,0.456164122,0.548263073,0.471886218,0.307694077,0.391151994,0.506889701,0.448845297
0.571581244,0.761966348,0.478320122,0.455698133,0.54946512,0.472646683,0.307492167,0.393038154,0.5077191,0.450946897
0.572014868,0.761182785,0.478324264,0.455079645,0.549371839,0.474007577,0.309287548,0.393494904,0.506513596,0.453302413
0.57074964,0.762812674,0.478567034,0.457540751,0.549166143,0.475105345,0.308804452,0.393705636,0.507241309,0.454480678
0.572992206,0.763537943,0.477845818,0.451393187,0.548441648,0.472391635,0.310832739,0.390553504,0.503369987,0.455993801
0.572427452,0.764925599,0.478882939,0.450901121,0.548262298,0.471005172,0.31016013,0.389567286,0.502878428,0.454322606
0.571680009,0.764825284,0.47961992,0.45367378,0.547966838,0.47191456,0.309348851,0.389897674,0.504098415,0.451338977
0.573056698,0.763999104,0.476658493,0.453221858,0.547919452,0.472716957,0.310159445,0.389870375,0.503808498,0.454036564
0.572779894,0.763756752,0.476792336,0.455561638,0.548163414,0.473293483,0.308805734,0.390445381,0.505156219,0.451810688
0.572444618,0.76412344,0.476295501,0.458175868,0.547370136,0.473980486,0.308840066,0.389933288,0.505996764,0.449504197
0.571408868,0.765008569,0.477282792,0.459811896,0.547090411,0.474017292,0.308212608,0.389849991,0.506755233,0.447767645
0.573952436,0.765184224,0.474556714,0.456368417,0.545230448,0.473840714,0.311730564,0.386474639,0.502933502,0.449255675
0.57361722,0.765543818,0.474875212,0.457092851,0.545483589,0.474321008,0.31092155,0.386818409,0.503150523,0.449567139
0.573219299,0.766578794,0.475101739,0.456878543,0.544933498,0.474498093,0.311745435,0.386106253,0.502396226,0.45077455
0.57317692,0.765954792,0.475984722,0.45553124,0.545801222,0.473149359,0.311144441,0.386969209,0.503190577,0.450735748
0.572647333,0.765865386,0.477095395,0.456285059,0.546150029,0.473016024,0.310026586,0.387485564,0.503870964,0.44908011
0.572539806,0.765665054,0.476833791,0.456582516,0.545983493,0.473108113,0.310387433,0.387606531,0.50427556,0.44894585
0.573095918,0.76486516,0.476676166,0.454532772,0.54677099,0.472604871,0.310593158,0.388344646,0.504012108,0.451174498
0.572818518,0.764361143,0.475795895,0.457240731,0.547426164,0.47379148,0.309015423,0.389698625,0.505566657,0.450689644
0.572300553,0.764882386,0.476284057,0.458671391,0.547012389,0.474148452,0.30902499,0.389445543,0.505962491,0.449505955
0.574418485,0.765308261,0.473490089,0.455551624,0.545271754,0.473667622,0.312345862,0.386357784,0.502850235,0.451031625
0.574348032,0.764991701,0.474814683,0.452676505,0.546742082,0.47236675,0.311174512,0.387512267,0.502380371,0.453138769
0.57358551,0.765326321,0.476990312,0.451288372,0.546470881,0.471939325,0.312634289,0.387460709,0.501890421,0.454436123
0.572102726,0.766014159,0.476916045,0.455585837,0.547596753,0.473010361,0.309378296,0.38929987,0.504505277,0.453539848
0.572918475,0.765870392,0.477808088,0.450831145,0.547587216,0.471129924,0.310986727,0.3883771,0.502305448,0.455407411
0.571062744,0.764737666,0.480292588,0.455494732,0.548639655,0.471075654,0.307436496,0.390834957,0.506694496,0.448662609
0.572715938,0.764106691,0.477521032,0.454671234,0.548231542,0.47205618,0.308445603,0.390046835,0.505116224,0.450436622
0.571429014,0.763844192,0.477650285,0.458271116,0.548879445,0.473490834,0.307305694,0.392150819,0.507958949,0.450859547
0.573982418,0.765349448,0.476192236,0.449817508,0.547339499,0.471638739,0.311937183,0.387917787,0.501151264,0.456689596
0.573479474,0.764251351,0.477710187,0.450009972,0.548858583,0.470633268,0.309699804,0.389885634,0.503148317,0.455110878
0.572331905,0.765097022,0.478651136,0.457764953,0.546635628,0.472766608,0.308766335,0.388211817,0.505007148,0.445407867
0.570391774,0.766493738,0.47889334,0.461118758,0.546119153,0.473525167,0.308601767,0.388831317,0.50737685,0.44552806
0.573949695,0.765900314,0.475920349,0.450339645,0.547267497,0.471101999,0.311152309,0.387469083,0.50144428,0.455310702
0.57373172,0.76505357,0.475332767,0.454021722,0.547020197,0.472750038,0.310641289,0.388273358,0.503514707,0.45314014
0.571806848,0.768031001,0.476422012,0.457104802,0.544919133,0.4739663,0.311923951,0.386257738,0.502935827,0.451728433
0.57442981,0.765807867,0.474952966,0.45036909,0.546545148,0.471228063,0.312443793,0.386762708,0.501472473,0.455486238
0.573991358,0.764492333,0.478150547,0.449007034,0.548376083,0.469583154,0.309624195,0.388545513,0.502311945,0.452538878
0.572232008,0.76573962,0.478755265,0.452683836,0.547436953,0.471226364,0.310173333,0.38868919,0.503608584,0.452046663
0.572848439,0.764939606,0.476314008,0.453071743,0.548256516,0.472105742,0.309993386,0.389993757,0.504400134,0.455658734
0.574950576,0.763664842,0.4742181,0.44968608,0.548640966,0.471407086,0.310869724,0.389646053,0.502861142,0.458301812
0.573930144,0.764194846,0.476249754,0.449735373,0.548870683,0.47073558,0.310138941,0.389903665,0.50316149,0.45677653
0.575395048,0.763459682,0.474986762,0.446828485,0.548482955,0.47032994,0.31190443,0.388995737,0.501387119,0.458717436
0.574004948,0.764268279,0.477929711,0.445629507,0.548350096,0.46971184,0.312871188,0.389119983,0.500973821,0.459548891
0.575159073,0.763252139,0.475781918,0.444473267,0.548638344,0.470291376,0.313393503,0.389452964,0.500279903,0.462391734
0.572183371,0.762850523,0.479896277,0.446582437,0.548411548,0.471217602,0.315022528,0.391639322,0.502643824,0.462352931
0.5676229,0.76459527,0.482313573,0.460624754,0.550076306,0.472434312,0.305299908,0.395038873,0.511741519,0.44932121
0.571942687,0.762412131,0.47859475,0.45214504,0.549201369,0.471496642,0.309877306,0.39233011,0.506246388,0.454681396
0.5698452,0.762537301,0.479166329,0.457472593,0.549946308,0.472776473,0.307472438,0.394725263,0.510169685,0.452538133
0.570584178,0.759751022,0.479316384,0.455735236,0.550698996,0.475040108,0.310009658,0.397163242,0.509044468,0.458007514
0.568792522,0.761120141,0.482406646,0.457172155,0.549944937,0.475566775,0.310945392,0.397029579,0.509525061,0.457790047
0.56912154,0.767383754,0.483400196,0.452468753,0.548355103,0.471576571,0.30997631,0.39050281,0.503337681,0.455780923
0.57275784,0.764897645,0.480140626,0.447867423,0.548955798,0.468954116,0.309764594,0.389492661,0.502320468,0.454470247
0.571544945,0.76399523,0.482742012,0.450432211,0.549860597,0.468836278,0.307075709,0.390998691,0.504156709,0.448873401
0.56852448,0.765251815,0.483207941,0.458911777,0.549555361,0.472094834,0.30522418,0.393072754,0.508643568,0.447405934
0.571597397,0.764914811,0.478683144,0.455101043,0.54895854,0.472107917,0.30779478,0.391110927,0.505792856,0.452443719
0.573883951,0.764833272,0.476064235,0.451077789,0.548334241,0.471177876,0.309881121,0.389037311,0.502822816,0.455098778
0.569300175,0.766541183,0.48195976,0.458000392,0.548370063,0.471888185,0.306552947,0.390881896,0.506994188,0.448009133
0.573478937,0.766357958,0.475996822,0.454369903,0.545348644,0.472565413,0.312122047,0.386080712,0.502384245,0.450748891
0.575197756,0.764781892,0.474382639,0.450007319,0.547115922,0.471351475,0.311671138,0.387274057,0.501407325,0.455267698
0.572760642,0.765971124,0.477684617,0.451574653,0.547870994,0.471376896,0.309988797,0.388680816,0.502551019,0.454720348
0.57202971,0.76607126,0.478015393,0.454100817,0.547622502,0.471920103,0.309544891,0.389034003,0.504123628,0.452729166
0.572017848,0.765415788,0.477573335,0.456279725,0.547457159,0.472394943,0.308828443,0.38933748,0.505585313,0.449992388
0.572331667,0.764948606,0.478286862,0.455068856,0.547610283,0.471472681,0.308786571,0.389163673,0.505222857,0.448668599
0.57400167,0.764521182,0.475225419,0.453637719,0.547431111,0.472330302,0.310053498,0.388612866,0.503727317,0.452406108
0.574117661,0.765793204,0.475126117,0.451286197,0.546526194,0.472260803,0.312445462,0.387143761,0.501396239,0.455896527
0.574455142,0.765865266,0.475412607,0.449076056,0.547039926,0.471070886,0.312358111,0.387077808,0.50067544,0.457185209
0.574672461,0.765598118,0.47582072,0.447271347,0.547780156,0.470064223,0.311821133,0.387490779,0.5003649,0.458066136
0.571656942,0.766233861,0.479751527,0.451604038,0.548268139,0.470275134,0.309408307,0.389341861,0.503757894,0.453452229
0.573113322,0.764695883,0.478224367,0.449509084,0.54840678,0.470217973,0.310538381,0.38946116,0.503099859,0.455216974
0.574332178,0.763342083,0.475959063,0.448723912,0.54885447,0.470785737,0.311125696,0.390196562,0.503121972,0.458031148
0.574236095,0.762586236,0.475852251,0.448657125,0.549168706,0.471614242,0.311647385,0.39123103,0.503290176,0.460061967
0.573164999,0.763467729,0.477229923,0.450178593,0.549202979,0.471364588,0.310597271,0.391307235,0.504150748,0.4579494
0.573556602,0.762734473,0.476795256,0.451162696,0.54963851,0.471130788,0.309129357,0.391631454,0.504960656,0.455288947
0.572508454,0.763473749,0.477529079,0.453696162,0.549516678,0.47143963,0.308168232,0.391831487,0.506231487,0.453183889
0.57295835,0.7648018,0.47682479,0.452006012,0.548579693,0.471527487,0.309801996,0.390072525,0.503939569,0.455533028
0.574389458,0.765314996,0.475590169,0.448541015,0.548036933,0.471068442,0.311324209,0.388268024,0.500825346,0.458307326
0.574156046,0.766260803,0.476410002,0.44809705,0.547189176,0.470531225,0.312227368,0.386967212,0.500078321,0.457352012
0.573213041,0.766984403,0.47764343,0.448677212,0.547119915,0.470048159,0.311974615,0.387004435,0.500705242,0.456461966
0.572725594,0.76659894,0.478645325,0.44925338,0.547620654,0.469796002,0.311038554,0.387849808,0.501779139,0.455230266
0.573133051,0.76533097,0.477637291,0.45032841,0.548263967,0.470372558,0.310100138,0.389028281,0.503056586,0.454877466
0.574703097,0.76384902,0.476354748,0.445716619,0.548251152,0.470033556,0.313193828,0.389016926,0.501048803,0.460355043
0.574169874,0.763629675,0.47590965,0.447530866,0.54874891,0.470507085,0.312162697,0.390121758,0.50261265,0.460185647
0.574868262,0.760829508,0.475895703,0.446117133,0.549132943,0.471564919,0.31389901,0.391863465,0.502806664,0.462669849
0.570023715,0.763978779,0.478754729,0.456853598,0.549633682,0.472635329,0.308261633,0.393856585,0.509145021,0.454836309
0.571833849,0.76191777,0.478075862,0.452762306,0.549714625,0.472472429,0.310144901,0.393733829,0.507054389,0.457154423
0.570782125,0.761132658,0.480130583,0.453073949,0.549828827,0.473039269,0.31103462,0.39507392,0.507854879,0.457455158
0.570220292,0.763268232,0.480593532,0.454210669,0.549933016,0.47344327,0.309259087,0.394176543,0.506414831,0.456951618
0.572507262,0.762382567,0.479508787,0.447892159,0.548783064,0.471878886,0.314009488,0.392127723,0.50327003,0.461288869
0.574022412,0.764248431,0.478046238,0.444408089,0.548318863,0.470011532,0.313781291,0.389161438,0.499906808,0.46179536
0.572921693,0.764173925,0.479293913,0.446574122,0.548785746,0.470357209,0.312206149,0.390268415,0.501505911,0.459654897
